61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44
61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44
61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44
61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44
61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44
61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44,61,40,48,62,31,64,27,62,65,59,55,68,55,38,60,42,31,62,64,40,49,36,33,63,55,58,59,29,60,44
30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38,30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38,30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38
30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38,30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38,30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38
30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38,30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38,30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38
30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38,30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38,30,56,33,31,21,37,36,36,65,59,58,37,29,44,58,38,39,32,41,41,74,35,40,26,32,54,38,36,61,38
