60,80,30,65,15,50,75,55,65,30,35,45,15,35,33,25,25,40,72,35,30,40,55,30,80,25,35,25,32,38,65,80,35,70,15,55,70,60,60,30,35,45,20,35,33,23,25,40,72,40,30,45,55,35,80,25,33,23,31,38,70,80,35,70,15,55,70,60,57,30,35,42,20,35,33,23,25,43,72,42,33,45,52,35,80,25,33,23,31,38
NaN,7,71,NaN,NaN,NaN,30,30,NaN,30,30,33,50,40,30,30,60,40,52,20,55,30,45,65,NaN,NaN,NaN,27,NaN,NaN,50,40,80,70,50,70,60,50,50,60,30,50,65,25,45,35,60,40,55,20,45,35,45,70,55,25,40,27,30,52,60,55,80,55,55,75,50,40,45,60,25,60,65,28,45,33,65,40,55,25,40,30,46,72,60,25,40,32,25,58
30,28,80,NaN,NaN,NaN,10,9,NaN,49,23,57,70,29,42,38,68,58,53,12,32,35,57,78,NaN,NaN,NaN,NaN,NaN,NaN,30,32,80,80,40,78,30,28,26,50,22,55,70,29,42,38,62,58,55,18,39,29,NaN,68,58,22,38,NaN,NaN,NaN,30,37,75,76,38,80,32,25,23,69,23,60,70,34,46,38,40,40,55,18,39,29,48,72,NaN,NaN,NaN,NaN,NaN,NaN
10,3,NaN,NaN,NaN,50,25,25,30,50,35,60,50,40,35,45,60,65,60,30,45,40,50,70,60,30,35,10,40,60,15,10,5,50,25,35,30,25,35,55,45,65,65,37,44,44,65,60,65,35,56,60,47,75,64,35,43,35,25,55,20,5,5,60,45,50,40,40,45,65,50,70,67,30,46,45,68,65,66,10,60,55,48,77,67,37,45,30,24,60
3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,34,20,50,30,20,50,37,37,37,50,40,46,50,50,20,65,50,40,30,32,25,10,10,10,47,40,75,20,NaN,40,34,20,57,55,29,42,30,60,37,52,40,46,50,50,75,65,30,40,28,32,40,10,10,10,20,55,10,35,30,35,34,20,55,53,37,44,35,43,43,52,40,46,35,50,69,59,30,39,28,32,40
20,25,80,47,40,75,NaN,NaN,NaN,NaN,NaN,NaN,55,35,45,43,40,46,48,10,40,20,37,78,39,25,40,30,18,38,24,28,75,54,37,70,33,23,20,20,38,35,53,33,47,35,43,43,55,14,44,25,47,80,55,26,37,27,27,33,34,34,78,52,38,75,35,25,23,48,34,46,60,30,45,32,55,42,58,10,45,27,46,76,56,25,37,26,23,46
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76,6,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,24,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,70,50,20,15,60,15,10,20,30,20,75,55,50,35,20,40,60,30,30,20,40,30,75,35,25,20,NaN,NaN,NaN,15,70,50,25,50,35,20,15,30,40,25,75,60,50,30,20,40,60,30,30,25,40,35,75,35,35,25,25,60,30,20,75,30,30,50,35,25,15,30,35,25,75,60,50,30,25,50,60,30,30,25,40,35,75,35,35,25,25,70,30
20,50,30,20,50,25,25,25,15,25,15,70,65,40,25,15,30,65,20,20,15,20,19,75,10,65,10,12,60,22,20,50,25,20,50,20,20,20,25,35,25,70,60,35,20,20,45,65,22,20,15,22,20,74,21,35,18,19,58,19,20,50,25,15,50,25,20,15,30,35,25,75,58,38,20,18,42,68,20,18,14,25,20,70,18,40,18,18,55,20
10,25,24,13,40,30,15,10,30,46,26,70,70,70,30,30,50,75,30,25,15,40,45,70,35,20,30,20,70,40,13,60,35,15,45,27,17,13,32,48,28,75,75,75,28,32,65,77,33,25,15,42,40,80,40,25,30,25,75,45,14,62,37,17,47,26,18,13,38,47,28,75,75,75,28,35,67,78,34,25,15,45,45,85,40,30,35,25,75,45
30,70,60,35,80,50,30,30,40,50,50,80,80,90,50,60,80,85,40,50,40,80,80,90,70,60,70,60,80,70,25,80,55,25,70,45,23,25,35,45,45,75,75,85,45,50,70,75,35,40,30,60,60,85,60,55,50,50,70,70,23,75,45,23,75,35,20,20,45,40,40,70,70,80,27,40,60,70,33,30,25,50,50,80,50,50,40,40,73,50
60,50,40,30,60,25,20,20,10,NaN,NaN,NaN,10,NaN,5,25,50,75,35,35,20,30,25,90,20,35,20,20,70,35,60,55,40,20,50,30,20,10,30,NaN,5,75,65,60,25,NaN,NaN,65,35,25,20,NaN,NaN,NaN,25,45,25,20,70,35,75,50,40,20,70,25,20,15,30,40,30,80,60,60,30,25,55,75,35,25,20,25,25,90,25,50,25,20,70,35
18,68,30,NaN,35,57,24,15,37,41,33,73,62,74,35,27,66,56,NaN,NaN,NaN,43,30,42,NaN,NaN,NaN,28,47,33,28,78,32,22,73,18,28,19,32,36,39,80,59,68,26,28,43,73,30,31,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,77,27,26,77,18,18,16,28,38,30,78,69,73,27,30,47,70,NaN,NaN,NaN,NaN,NaN,NaN,34,26,35,21,66,32
25,70,20,40,50,27,40,25,65,10,20,15,7,85,15,38,70,80,17,17,10,20,25,20,60,50,20,15,20,35,20,70,15,38,46,20,35,25,65,12,22,17,10,83,15,37,65,80,15,15,13,75,23,20,60,52,20,17,22,35,30,69,25,35,45,45,33,27,66,17,25,15,13,80,20,35,65,78,15,15,13,75,20,20,60,55,22,17,22,35
41,74,48,52,39,24,NaN,NaN,14,28,20,29,18,74,21,NaN,NaN,NaN,20,18,19,65,30,28,67,57,27,44,36,15,35,68,32,47,41,28,32,28,68,24,19,29,19,79,19,33,50,80,16,18,22,67,31,27,64,61,29,39,30,17,29,68,32,44,41,28,37,27,68,31,27,31,22,74,18,31,47,82,18,22,26,72,29,25,63,62,30,31,28,20
NaN,NaN,NaN,35,60,25,15,15,10,15,15,15,15,80,15,40,55,85,25,15,20,75,20,20,50,70,20,15,20,25,18,75,25,50,45,25,NaN,NaN,NaN,NaN,NaN,NaN,15,75,15,30,40,75,25,20,25,75,20,20,50,70,20,15,20,25,15,75,20,30,40,18,30,20,78,20,20,20,15,75,15,30,50,75,25,20,22,70,20,15,50,70,25,15,20,28
25,70,20,45,60,35,40,25,60,25,30,30,25,70,20,40,50,80,30,20,20,60,20,20,50,60,30,10,20,20,25,70,30,45,50,35,40,25,60,25,30,30,25,70,20,35,55,85,25,20,20,60,25,30,60,60,25,15,20,25,25,70,30,45,50,35,40,25,60,25,30,30,20,75,20,35,55,80,25,20,20,65,25,25,60,60,25,15,20,25
NaN,NaN,NaN,65,60,50,50,30,75,30,25,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65,30,20,60,65,25,22,20,40,40,70,50,45,60,40,50,25,70,30,25,30,20,70,25,NaN,NaN,NaN,20,20,15,65,30,20,60,65,26,22,20,35,40,70,50,45,60,40,50,30,70,30,25,35,20,70,25,35,65,80,20,20,20,65,30,20,60,65,26,22,20,35
49,14,31,29,34,29,59,12,26,29,81,25,47,22,25,35,20,50,41,21,29,39,81,43,25,28,30,25,21,42,40,66,26,48,48,44,64,40,75,63,9,46,34,31,54,21,21,76,35,54,47,26,72,54,42,49,39,65,34,57,25,66,45,55,54,52,30,27,75,48,20,30,27,37,54,56,56,90,40,64,60,55,44,26,64,31,49,69,37,60
NaN,NaN,NaN,35,35,30,NaN,NaN,45,70,60,40,NaN,NaN,20,90,20,80,30,45,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,35,15,20,45,15,80,70,60,20,45,35,90,20,80,25,50,85,70,75,60,60,50,70,78,70,65,14,25,37,25,40,15,20,60,20,80,70,60,20,45,35,NaN,17,80,25,50,85,70,80,60,60,50,70,78,70,65
70,75,68,30,22,13,28,45,25,20,45,60,20,40,45,NaN,NaN,NaN,28,30,75,70,72,45,50,40,55,78,70,65,60,75,65,25,22,20,25,45,25,60,45,60,20,40,45,NaN,NaN,NaN,28,30,75,55,72,45,50,40,55,70,70,65,50,10,60,25,22,20,25,45,25,60,45,60,20,40,45,75,20,75,28,30,75,55,72,45,50,40,55,70,70,65
NaN,NaN,NaN,45,35,26,25,30,25,55,45,36,NaN,NaN,30,70,30,65,40,35,85,30,40,50,40,40,40,70,40,60,50,75,65,30,35,13,25,30,25,65,62,60,25,40,30,70,18,78,30,35,75,60,70,60,50,40,60,70,75,60,NaN,NaN,NaN,25,22,15,21,49,25,60,65,60,20,40,36,70,20,75,25,35,75,60,75,60,50,40,60,70,75,65
NaN,NaN,NaN,NaN,NaN,NaN,20,60,30,70,60,65,25,40,65,75,30,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,35,28,20,60,40,60,65,65,25,60,65,75,28,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,30,28,28,60,40,80,70,60,25,60,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,70,65,NaN,10,50,20,45,20,60,65,50,20,60,40,70,15,75,20,30,50,50,75,60,60,50,70,75,70,40,55,70,65,30,30,25,20,50,25,60,60,50,20,55,45,70,17,75,30,30,75,55,75,60,60,50,70,75,70,45,55,70,65,30,30,25,23,50,25,60,60,50,20,50,40,70,17,75,30,35,75,55,75,60,60,50,70,75,70,45
NaN,10,90,75,65,80,70,40,55,65,65,65,75,30,40,35,30,70,NaN,NaN,20,30,60,40,15,70,45,35,35,15,15,55,80,75,70,85,70,40,55,35,20,70,70,25,35,30,25,75,60,70,75,18,55,30,15,70,32,15,10,20,15,55,80,80,70,90,70,40,70,25,20,70,60,20,40,28,22,68,55,65,80,20,60,32,18,68,25,18,13,22
17,65,80,80,75,90,75,30,50,35,20,75,70,20,50,20,25,80,65,70,80,15,80,30,15,65,20,15,10,20,15,65,85,80,70,90,70,35,55,35,20,75,70,20,50,25,25,80,65,70,80,20,80,30,15,65,20,20,15,20,15,70,85,80,70,90,70,35,55,35,20,75,70,20,50,25,25,80,65,70,80,20,80,30,15,65,20,20,15,20
